CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
3721,123.0,5.0,27516.45,4,4,4,444,Best Customers
3722,122.0,3.0,14656.240000000002,4,3,3,433,Loyal Customers
3723,270.0,4.0,18976.21,3,3,3,333,Loyal Customers
3724,302.0,6.0,35238.22,3,4,4,344,Loyal Customers
3725,29.0,9.0,45101.61,5,5,5,555,Best Customers
3726,533.0,7.0,16864.440000000002,2,4,3,243,Frequent Customers
3727,2855.0,0.0,0.0,1,2,2,122,At Risk
3728,1129.0,0.0,0.0,2,2,2,222,At Risk
3729,2379.0,0.0,0.0,1,2,2,122,At Risk
3730,353.0,6.0,29478.649999999998,3,4,4,344,Loyal Customers
3731,1391.0,0.0,0.0,2,2,2,222,At Risk
3732,176.0,4.0,21069.56,4,3,4,434,Loyal Customers
3733,265.0,11.0,33947.61,3,5,4,354,Loyal Customers
3734,81.0,7.0,44479.7,4,4,5,445,Best Customers
3735,372.0,0.0,0.0,3,2,2,322,At Risk
3736,1840.0,0.0,0.0,1,2,2,122,At Risk
3737,80.0,5.0,21301.34,4,4,4,444,Best Customers
3738,213.0,2.0,9911.119999999999,3,3,3,333,Loyal Customers
3739,79.0,5.0,32987.479999999996,4,4,4,444,Best Customers
3740,969.0,1.0,7920.87,2,2,3,223,At Risk
3741,84.0,11.0,58040.19,4,5,5,455,Best Customers
3742,653.0,2.0,7079.25,2,3,3,233,At Risk
3743,298.0,5.0,31910.43,3,4,4,344,Loyal Customers
3744,2128.0,0.0,0.0,1,2,2,122,At Risk
3745,100.0,11.0,58806.44,4,5,5,455,Best Customers
3746,433.0,5.0,21150.440000000002,3,4,4,344,Loyal Customers
3747,1352.0,0.0,0.0,2,2,2,222,At Risk
3748,49.0,5.0,33306.59,5,4,4,544,Best Customers
3749,2996.0,0.0,0.0,1,2,2,122,At Risk
3750,102.0,6.0,27088.27,4,4,4,444,Best Customers
3751,31.0,10.0,43885.73,5,5,5,555,Best Customers
3752,128.0,6.0,18993.28,4,4,3,443,Loyal Customers
3753,189.0,4.0,18631.84,4,3,3,433,Loyal Customers
3754,38.0,2.0,15690.84,5,3,3,533,Loyal Customers
3755,25.0,5.0,30193.82,5,4,4,544,Best Customers
3756,511.0,0.0,0.0,2,2,2,222,At Risk
3757,1518.0,0.0,0.0,2,2,2,222,At Risk
3758,625.0,6.0,32171.909999999996,2,4,4,244,Frequent Customers
3759,1920.0,0.0,0.0,1,2,2,122,At Risk
3760,2152.0,0.0,0.0,1,2,2,122,At Risk
3761,963.0,0.0,0.0,2,2,2,222,At Risk
3762,57.0,13.0,74098.4,5,5,5,555,Best Customers
3763,38.0,4.0,16569.59,5,3,3,533,Loyal Customers
3764,2733.0,0.0,0.0,1,2,2,122,At Risk
3765,538.0,7.0,24991.359999999997,2,4,4,244,Frequent Customers
3766,3336.0,0.0,0.0,1,2,2,122,At Risk
3767,126.0,3.0,11146.27,4,3,3,433,Loyal Customers
3768,3458.0,0.0,0.0,1,2,2,122,At Risk
3769,55.0,6.0,25822.54,5,4,4,544,Best Customers
3770,369.0,0.0,0.0,3,2,2,322,At Risk
3771,1175.0,0.0,0.0,2,2,2,222,At Risk
3772,49.0,9.0,46214.27,5,5,5,555,Best Customers
3773,61.0,6.0,17008.39,5,4,3,543,Loyal Customers
3774,564.0,0.0,0.0,2,2,2,222,At Risk
3775,127.0,6.0,31322.85,4,4,4,444,Best Customers
3776,3553.0,0.0,0.0,1,2,2,122,At Risk
3777,2084.0,0.0,0.0,1,2,2,122,At Risk
3778,123.0,20.0,95476.1,4,5,5,455,Best Customers
3779,1235.0,0.0,0.0,2,2,2,222,At Risk
3780,215.0,7.0,30921.449999999997,3,4,4,344,Loyal Customers
3781,215.0,0.0,0.0,3,2,2,322,At Risk
3782,77.0,4.0,17644.5,5,3,3,533,Loyal Customers
3783,461.0,6.0,22262.47,3,4,4,344,Loyal Customers
3784,258.0,2.0,10236.75,3,3,3,333,Loyal Customers
3785,210.0,9.0,32587.54,3,5,4,354,Loyal Customers
3786,3240.0,0.0,0.0,1,2,2,122,At Risk
3787,3453.0,0.0,0.0,1,2,2,122,At Risk
3788,19.0,7.0,28789.73,5,4,4,544,Best Customers
3789,133.0,10.0,56886.65,4,5,5,455,Best Customers
3790,1570.0,0.0,0.0,2,2,2,222,At Risk
3791,465.0,2.0,12884.6,3,3,3,333,Loyal Customers
3792,1926.0,0.0,0.0,1,2,2,122,At Risk
3793,362.0,3.0,24744.46,3,3,4,334,Loyal Customers
3794,979.0,0.0,0.0,2,2,2,222,At Risk
3795,3142.0,0.0,0.0,1,2,2,122,At Risk
3796,92.0,10.0,53924.229999999996,4,5,5,455,Best Customers
3797,100.0,17.0,73443.21,4,5,5,455,Best Customers
3798,2644.0,0.0,0.0,1,2,2,122,At Risk
3799,161.0,9.0,44408.65,4,5,5,455,Best Customers
3800,420.0,6.0,20994.09,3,4,4,344,Loyal Customers
3801,70.0,6.0,29445.4,5,4,4,544,Best Customers
3802,2819.0,0.0,0.0,1,2,2,122,At Risk
3803,22.0,4.0,19362.08,5,3,3,533,Loyal Customers
3804,2167.0,0.0,0.0,1,2,2,122,At Risk
3805,297.0,3.0,14138.98,3,3,3,333,Loyal Customers
3806,1495.0,0.0,0.0,2,2,2,222,At Risk
3807,99.0,8.0,42499.86,4,5,5,455,Best Customers
3808,256.0,3.0,14062.990000000002,3,3,3,333,Loyal Customers
3809,144.0,10.0,54650.97,4,5,5,455,Best Customers
3810,221.0,8.0,30491.41,3,5,4,354,Loyal Customers
3811,3028.0,0.0,0.0,1,2,2,122,At Risk
3812,959.0,0.0,0.0,2,2,2,222,At Risk
3813,31.0,7.0,45158.45,5,4,5,545,Best Customers
3814,47.0,8.0,27163.31,5,5,4,554,Best Customers
3815,2286.0,0.0,0.0,1,2,2,122,At Risk
3816,487.0,2.0,8887.53,2,3,3,233,At Risk
3817,35.0,5.0,29713.18,5,4,4,544,Best Customers
3818,3387.0,0.0,0.0,1,2,2,122,At Risk
3819,133.0,10.0,58599.24,4,5,5,455,Best Customers
3820,41.0,10.0,42182.75,5,5,5,555,Best Customers
3821,220.0,11.0,47426.42,3,5,5,355,Loyal Customers
3822,613.0,1.0,1828.97,2,2,2,222,At Risk
3823,288.0,3.0,20168.66,3,3,3,333,Loyal Customers
3824,2933.0,0.0,0.0,1,2,2,122,At Risk
3825,2426.0,0.0,0.0,1,2,2,122,At Risk
3826,1315.0,0.0,0.0,2,2,2,222,At Risk
3827,21.0,3.0,10483.97,5,3,3,533,Loyal Customers
3828,13.0,6.0,35801.54,5,4,4,544,Best Customers
3829,62.0,12.0,46706.31,5,5,5,555,Best Customers
3830,584.0,0.0,0.0,2,2,2,222,At Risk
3831,738.0,2.0,9814.22,2,3,3,233,At Risk
3832,99.0,7.0,33787.520000000004,4,4,4,444,Best Customers
3833,48.0,5.0,30669.329999999998,5,4,4,544,Best Customers
3834,754.0,0.0,0.0,2,2,2,222,At Risk
3835,1791.0,0.0,0.0,2,2,2,222,At Risk
3836,84.0,4.0,24422.910000000003,4,3,4,434,Loyal Customers
3837,154.0,6.0,31896.93,4,4,4,444,Best Customers
3838,454.0,0.0,0.0,3,2,2,322,At Risk
3839,249.0,10.0,46463.69,3,5,5,355,Loyal Customers
3840,2544.0,0.0,0.0,1,2,2,122,At Risk
3841,78.0,7.0,24012.37,4,4,4,444,Best Customers
3842,686.0,1.0,6926.88,2,2,3,223,At Risk
3843,71.0,11.0,58870.46,5,5,5,555,Best Customers
3844,127.0,3.0,11960.8,4,3,3,433,Loyal Customers
3845,19.0,9.0,43079.83,5,5,5,555,Best Customers
3846,52.0,5.0,15884.580000000002,5,4,3,543,Loyal Customers
3847,335.0,3.0,20107.25,3,3,3,333,Loyal Customers
3848,11.0,6.0,22835.739999999998,5,4,4,544,Best Customers
3849,1752.0,0.0,0.0,2,2,2,222,At Risk
3850,102.0,7.0,31526.35,4,4,4,444,Best Customers
3851,29.0,18.0,78228.27,5,5,5,555,Best Customers
3852,159.0,4.0,19162.16,4,3,3,433,Loyal Customers
3853,1110.0,0.0,0.0,2,2,2,222,At Risk
3854,287.0,2.0,7210.33,3,3,3,333,Loyal Customers
3855,179.0,7.0,19666.25,4,4,3,443,Loyal Customers
3856,131.0,2.0,6266.37,4,3,3,433,Loyal Customers
3857,3558.0,0.0,0.0,1,2,2,122,At Risk
3858,2766.0,0.0,0.0,1,2,2,122,At Risk
3859,437.0,0.0,0.0,3,2,2,322,At Risk
3860,589.0,6.0,31159.280000000002,2,4,4,244,Frequent Customers
3861,75.0,9.0,36761.17,5,5,4,554,Best Customers
3862,124.0,9.0,54208.83,4,5,5,455,Best Customers
3863,3000.0,0.0,0.0,1,2,2,122,At Risk
3864,50.0,6.0,38293.76,5,4,5,545,Best Customers
3865,164.0,10.0,68299.76,4,5,5,455,Best Customers
3866,101.0,6.0,24571.34,4,4,4,444,Best Customers
3867,60.0,8.0,42412.240000000005,5,5,5,555,Best Customers
3868,2474.0,0.0,0.0,1,2,2,122,At Risk
3869,3555.0,0.0,0.0,1,2,2,122,At Risk
3870,1769.0,0.0,0.0,2,2,2,222,At Risk
3871,95.0,5.0,27723.09,4,4,4,444,Best Customers
3872,108.0,17.0,79999.54000000001,4,5,5,455,Best Customers
3873,170.0,14.0,73100.26000000001,4,5,5,455,Best Customers
3874,2087.0,0.0,0.0,1,2,2,122,At Risk
3875,143.0,7.0,27945.39,4,4,4,444,Best Customers
3876,3427.0,0.0,0.0,1,2,2,122,At Risk
3877,1117.0,0.0,0.0,2,2,2,222,At Risk
3878,2392.0,0.0,0.0,1,2,2,122,At Risk
3879,2822.0,0.0,0.0,1,2,2,122,At Risk
3880,1556.0,0.0,0.0,2,2,2,222,At Risk
3881,1229.0,0.0,0.0,2,2,2,222,At Risk
3882,20.0,8.0,35843.5,5,5,4,554,Best Customers
3883,272.0,5.0,20184.68,3,4,3,343,Loyal Customers
3884,35.0,20.0,89696.7,5,5,5,555,Best Customers
3885,850.0,0.0,0.0,2,2,2,222,At Risk
3886,39.0,4.0,35743.369999999995,5,3,4,534,Loyal Customers
3887,3071.0,0.0,0.0,1,2,2,122,At Risk
3888,2305.0,0.0,0.0,1,2,2,122,At Risk
3889,461.0,2.0,9865.06,3,3,3,333,Loyal Customers
3890,219.0,5.0,30426.07,3,4,4,344,Loyal Customers
3891,90.0,5.0,14091.73,4,4,3,443,Loyal Customers
3892,109.0,16.0,71940.37,4,5,5,455,Best Customers
3893,494.0,2.0,9576.900000000001,2,3,3,233,At Risk
3894,31.0,8.0,24518.309999999998,5,5,4,554,Best Customers
3895,1235.0,0.0,0.0,2,2,2,222,At Risk
3896,1319.0,0.0,0.0,2,2,2,222,At Risk
3897,2206.0,0.0,0.0,1,2,2,122,At Risk
3898,2244.0,0.0,0.0,1,2,2,122,At Risk
3899,617.0,6.0,30023.38,2,4,4,244,Frequent Customers
3900,2043.0,0.0,0.0,1,2,2,122,At Risk
3901,16.0,8.0,41878.44,5,5,5,555,Best Customers
3902,143.0,5.0,32873.08,4,4,4,444,Best Customers
3903,1811.0,0.0,0.0,1,2,2,122,At Risk
3904,1840.0,0.0,0.0,1,2,2,122,At Risk
3905,71.0,9.0,37425.0,5,5,5,555,Best Customers
3906,110.0,0.0,0.0,4,2,2,422,Recent Customers
3907,2355.0,0.0,0.0,1,2,2,122,At Risk
3908,82.0,7.0,14414.960000000001,4,4,3,443,Loyal Customers
3909,1754.0,0.0,0.0,2,2,2,222,At Risk
3910,1470.0,0.0,0.0,2,2,2,222,At Risk
3911,101.0,2.0,9890.68,4,3,3,433,Loyal Customers
3912,152.0,3.0,15323.330000000002,4,3,3,433,Loyal Customers
3913,2395.0,0.0,0.0,1,2,2,122,At Risk
3914,119.0,8.0,52932.69,4,5,5,455,Best Customers
3915,300.0,5.0,21225.730000000003,3,4,4,344,Loyal Customers
3916,18.0,11.0,49556.68,5,5,5,555,Best Customers
3917,88.0,8.0,37136.0,4,5,4,454,Best Customers
3918,135.0,6.0,25763.68,4,4,4,444,Best Customers
3919,160.0,4.0,27839.28,4,3,4,434,Loyal Customers
3920,326.0,3.0,11681.22,3,3,3,333,Loyal Customers
3921,938.0,2.0,10490.09,2,3,3,233,At Risk
3922,81.0,3.0,13061.52,4,3,3,433,Loyal Customers
3923,269.0,11.0,57778.62,3,5,5,355,Loyal Customers
3924,154.0,3.0,8893.31,4,3,3,433,Loyal Customers
3925,846.0,0.0,0.0,2,2,2,222,At Risk
3926,903.0,1.0,5027.69,2,2,2,222,At Risk
3927,396.0,1.0,226.99,3,2,2,322,At Risk
3928,37.0,0.0,0.0,5,2,2,522,Recent Customers
3929,74.0,7.0,51654.21,5,4,5,545,Best Customers
3930,11.0,14.0,71709.95,5,5,5,555,Best Customers
3931,81.0,4.0,27287.600000000002,4,3,4,434,Loyal Customers
3932,143.0,13.0,67486.12,4,5,5,455,Best Customers
3933,2913.0,0.0,0.0,1,2,2,122,At Risk
3934,947.0,1.0,6732.13,2,2,3,223,At Risk
3935,26.0,2.0,999.32,5,3,2,532,Loyal Customers
3936,201.0,4.0,13227.669999999998,3,3,3,333,Loyal Customers
3937,805.0,0.0,0.0,2,2,2,222,At Risk
3938,193.0,8.0,43406.58,4,5,5,455,Best Customers
3939,289.0,3.0,15127.689999999999,3,3,3,333,Loyal Customers
3940,2662.0,0.0,0.0,1,2,2,122,At Risk
3941,166.0,6.0,32608.61,4,4,4,444,Best Customers
3942,447.0,3.0,23435.07,3,3,4,334,Loyal Customers
3943,189.0,8.0,41892.12,4,5,5,455,Best Customers
3944,108.0,3.0,6698.26,4,3,3,433,Loyal Customers
3945,118.0,4.0,17752.52,4,3,3,433,Loyal Customers
3946,121.0,2.0,9837.160000000002,4,3,3,433,Loyal Customers
3947,32.0,22.0,98731.99,5,5,5,555,Best Customers
3948,41.0,7.0,45731.29,5,4,5,545,Best Customers
3949,10.0,7.0,40545.22,5,4,5,545,Best Customers
3950,286.0,4.0,21835.93,3,3,4,334,Loyal Customers
3951,490.0,0.0,0.0,2,2,2,222,At Risk
3952,1841.0,0.0,0.0,1,2,2,122,At Risk
3953,98.0,5.0,32716.36,4,4,4,444,Best Customers
3954,584.0,4.0,10603.189999999999,2,3,3,233,At Risk
3955,417.0,4.0,25204.32,3,3,4,334,Loyal Customers
3956,28.0,12.0,60998.12,5,5,5,555,Best Customers
3957,672.0,6.0,29761.9,2,4,4,244,Frequent Customers
3958,444.0,0.0,0.0,3,2,2,322,At Risk
3959,78.0,5.0,14003.43,4,4,3,443,Loyal Customers
3960,289.0,2.0,13268.24,3,3,3,333,Loyal Customers
3961,72.0,8.0,26737.35,5,5,4,554,Best Customers
3962,172.0,0.0,0.0,4,2,2,422,Recent Customers
3963,1733.0,0.0,0.0,2,2,2,222,At Risk
3964,2535.0,0.0,0.0,1,2,2,122,At Risk
3965,3526.0,0.0,0.0,1,2,2,122,At Risk
3966,52.0,6.0,20285.7,5,4,3,543,Loyal Customers
3967,1603.0,0.0,0.0,2,2,2,222,At Risk
3968,2589.0,0.0,0.0,1,2,2,122,At Risk
3969,1181.0,0.0,0.0,2,2,2,222,At Risk
3970,262.0,12.0,58144.07,3,5,5,355,Loyal Customers
3971,568.0,4.0,23594.98,2,3,4,234,High Spenders
3972,2806.0,0.0,0.0,1,2,2,122,At Risk
3973,1071.0,0.0,0.0,2,2,2,222,At Risk
3974,607.0,1.0,1928.7,2,2,2,222,At Risk
3975,790.0,1.0,1166.27,2,2,2,222,At Risk
3976,173.0,5.0,26986.550000000003,4,4,4,444,Best Customers
3977,132.0,0.0,0.0,4,2,2,422,Recent Customers
3978,212.0,3.0,21112.56,3,3,4,334,Loyal Customers
3979,13.0,5.0,31444.84,5,4,4,544,Best Customers
3980,512.0,6.0,33731.79,2,4,4,244,Frequent Customers
3981,3014.0,0.0,0.0,1,2,2,122,At Risk
3982,18.0,10.0,57631.67,5,5,5,555,Best Customers
3983,1389.0,0.0,0.0,2,2,2,222,At Risk
3984,139.0,4.0,22233.879999999997,4,3,4,434,Loyal Customers
3985,2687.0,0.0,0.0,1,2,2,122,At Risk
3986,362.0,0.0,0.0,3,2,2,322,At Risk
3987,31.0,14.0,60639.04,5,5,5,555,Best Customers
3988,468.0,0.0,0.0,2,2,2,222,At Risk
3989,3130.0,0.0,0.0,1,2,2,122,At Risk
3990,948.0,0.0,0.0,2,2,2,222,At Risk
3991,30.0,10.0,41611.66,5,5,5,555,Best Customers
3992,35.0,4.0,16955.5,5,3,3,533,Loyal Customers
3993,237.0,5.0,24078.77,3,4,4,344,Loyal Customers
3994,2682.0,0.0,0.0,1,2,2,122,At Risk
3995,1729.0,0.0,0.0,2,2,2,222,At Risk
3996,756.0,0.0,0.0,2,2,2,222,At Risk
3997,2937.0,0.0,0.0,1,2,2,122,At Risk
3998,291.0,4.0,16139.32,3,4,3,343,Loyal Customers
3999,2035.0,0.0,0.0,1,2,2,122,At Risk
4000,127.0,8.0,41313.21,4,5,5,455,Best Customers
4001,45.0,0.0,0.0,5,2,2,522,Recent Customers
4002,1066.0,0.0,0.0,2,2,2,222,At Risk
4003,26.0,6.0,21358.62,5,4,4,544,Best Customers
4004,1257.0,0.0,0.0,2,2,2,222,At Risk
4005,1484.0,0.0,0.0,2,2,2,222,At Risk
4006,1835.0,0.0,0.0,1,2,2,122,At Risk
4007,3478.0,0.0,0.0,1,2,2,122,At Risk
4008,44.0,4.0,17234.87,5,4,3,543,Loyal Customers
4009,225.0,2.0,19458.03,3,3,3,333,Loyal Customers
4010,297.0,4.0,20534.47,3,4,3,343,Loyal Customers
4011,382.0,5.0,31960.1,3,4,4,344,Loyal Customers
4012,3274.0,0.0,0.0,1,2,2,122,At Risk
4013,299.0,1.0,24.73,3,2,2,322,At Risk
4014,12.0,3.0,17725.81,5,3,3,533,Loyal Customers
4015,486.0,0.0,0.0,2,2,2,222,At Risk
4016,370.0,4.0,29252.690000000002,3,4,4,344,Loyal Customers
4017,2793.0,0.0,0.0,1,2,2,122,At Risk
4018,3172.0,0.0,0.0,1,2,2,122,At Risk
4019,328.0,7.0,38571.55,3,4,5,345,Loyal Customers
4020,3255.0,0.0,0.0,1,2,2,122,At Risk
4021,984.0,0.0,0.0,2,2,2,222,At Risk
4022,1013.0,0.0,0.0,2,2,2,222,At Risk
4023,24.0,17.0,109726.77,5,5,5,555,Best Customers
4024,139.0,10.0,65381.67999999999,4,5,5,455,Best Customers
4025,39.0,11.0,48663.66,5,5,5,555,Best Customers
4026,118.0,6.0,29200.510000000002,4,4,4,444,Best Customers
4027,163.0,8.0,42939.56,4,5,5,455,Best Customers
4028,124.0,5.0,30462.54,4,4,4,444,Best Customers
4029,3315.0,0.0,0.0,1,2,2,122,At Risk
4030,111.0,10.0,34681.11,4,5,4,454,Best Customers
4031,207.0,11.0,69717.26000000001,3,5,5,355,Loyal Customers
4032,1400.0,0.0,0.0,2,2,2,222,At Risk
4033,1269.0,0.0,0.0,2,2,2,222,At Risk
4034,969.0,0.0,0.0,2,2,2,222,At Risk
4035,646.0,0.0,0.0,2,2,2,222,At Risk
4036,1073.0,0.0,0.0,2,2,2,222,At Risk
4037,967.0,0.0,0.0,2,2,2,222,At Risk
4038,137.0,10.0,47862.71,4,5,5,455,Best Customers
4039,198.0,2.0,3130.11,3,3,2,332,Loyal Customers
4040,3450.0,0.0,0.0,1,2,2,122,At Risk
4041,56.0,14.0,68286.44,5,5,5,555,Best Customers
4042,2799.0,0.0,0.0,1,2,2,122,At Risk
4043,22.0,3.0,9751.07,5,3,3,533,Loyal Customers
4044,488.0,4.0,16810.09,2,4,3,243,Frequent Customers
4045,422.0,7.0,31029.420000000002,3,4,4,344,Loyal Customers
4046,1271.0,0.0,0.0,2,2,2,222,At Risk
4047,344.0,5.0,18965.02,3,4,3,343,Loyal Customers
4048,194.0,8.0,56809.96000000001,4,5,5,455,Best Customers
4049,10.0,3.0,21319.17,5,3,4,534,Loyal Customers
4050,320.0,7.0,38841.45,3,4,5,345,Loyal Customers
4051,112.0,3.0,13010.19,4,3,3,433,Loyal Customers
4052,20.0,24.0,126742.57,5,5,5,555,Best Customers
4053,267.0,6.0,14976.67,3,4,3,343,Loyal Customers
4054,2494.0,0.0,0.0,1,2,2,122,At Risk
4055,351.0,3.0,23116.829999999998,3,3,4,334,Loyal Customers
4056,53.0,4.0,16195.08,5,4,3,543,Loyal Customers
4057,2551.0,0.0,0.0,1,2,2,122,At Risk
4058,97.0,4.0,26061.410000000003,4,4,4,444,Best Customers
4059,3438.0,0.0,0.0,1,2,2,122,At Risk
4060,3566.0,0.0,0.0,1,2,2,122,At Risk
4061,2060.0,0.0,0.0,1,2,2,122,At Risk
4062,1787.0,0.0,0.0,2,2,2,222,At Risk
4063,151.0,10.0,58085.38,4,5,5,455,Best Customers
4064,1135.0,0.0,0.0,2,2,2,222,At Risk
4065,394.0,3.0,14403.0,3,3,3,333,Loyal Customers
4066,48.0,7.0,31228.78,5,4,4,544,Best Customers
4067,3278.0,0.0,0.0,1,2,2,122,At Risk
4068,2754.0,0.0,0.0,1,2,2,122,At Risk
4069,23.0,8.0,58725.05,5,5,5,555,Best Customers
4070,134.0,4.0,24635.14,4,4,4,444,Best Customers
4071,30.0,20.0,110908.37,5,5,5,555,Best Customers
4072,209.0,4.0,29965.99,3,4,4,344,Loyal Customers
4073,480.0,5.0,33397.75,2,4,4,244,Frequent Customers
4074,1893.0,0.0,0.0,1,2,2,122,At Risk
4075,511.0,3.0,11730.73,2,3,3,233,At Risk
4076,110.0,10.0,67757.39,4,5,5,455,Best Customers
4077,65.0,9.0,44169.08,5,5,5,555,Best Customers
4078,2335.0,0.0,0.0,1,2,2,122,At Risk
4079,149.0,11.0,75293.2,4,5,5,455,Best Customers
4080,32.0,17.0,81765.54,5,5,5,555,Best Customers
4081,44.0,20.0,89165.16,5,5,5,555,Best Customers
4082,50.0,13.0,72198.96,5,5,5,555,Best Customers
4083,172.0,4.0,17559.48,4,4,3,443,Loyal Customers
4084,459.0,4.0,19541.92,3,4,3,343,Loyal Customers
4085,3483.0,0.0,0.0,1,2,2,122,At Risk
4086,395.0,3.0,8650.68,3,3,3,333,Loyal Customers
4087,138.0,7.0,38870.89,4,4,5,445,Best Customers
4088,730.0,0.0,0.0,2,2,2,222,At Risk
4089,128.0,14.0,61280.39,4,5,5,455,Best Customers
4090,344.0,5.0,26626.71,3,4,4,344,Loyal Customers
4091,54.0,8.0,48863.979999999996,5,5,5,555,Best Customers
4092,40.0,12.0,58091.64,5,5,5,555,Best Customers
4093,2941.0,0.0,0.0,1,2,2,122,At Risk
4094,1488.0,0.0,0.0,2,2,2,222,At Risk
4095,25.0,5.0,22456.95,5,4,4,544,Best Customers
4096,1624.0,0.0,0.0,2,2,2,222,At Risk
4097,84.0,6.0,23783.35,4,4,4,444,Best Customers
4098,216.0,6.0,25558.71,3,4,4,344,Loyal Customers
4099,91.0,13.0,78496.91,4,5,5,455,Best Customers
4100,2974.0,0.0,0.0,1,2,2,122,At Risk
4101,147.0,2.0,9602.35,4,3,3,433,Loyal Customers
4102,2860.0,0.0,0.0,1,2,2,122,At Risk
4103,1483.0,0.0,0.0,2,2,2,222,At Risk
4104,89.0,5.0,11498.529999999999,4,4,3,443,Loyal Customers
4105,42.0,20.0,96734.76,5,5,5,555,Best Customers
4106,292.0,5.0,35510.869999999995,3,4,4,344,Loyal Customers
4107,41.0,6.0,36682.87,5,4,4,544,Best Customers
4108,164.0,8.0,56876.21,4,5,5,455,Best Customers
4109,100.0,9.0,38497.28,4,5,5,455,Best Customers
4110,364.0,5.0,17857.15,3,4,3,343,Loyal Customers
4111,133.0,10.0,46274.94,4,5,5,455,Best Customers
4112,357.0,5.0,14676.65,3,4,3,343,Loyal Customers
4113,293.0,6.0,27420.26,3,4,4,344,Loyal Customers
4114,378.0,0.0,0.0,3,2,2,322,At Risk
4115,3155.0,0.0,0.0,1,2,2,122,At Risk
4116,42.0,5.0,25441.26,5,4,4,544,Best Customers
4117,263.0,4.0,21714.07,3,4,4,344,Loyal Customers
4118,2273.0,0.0,0.0,1,2,2,122,At Risk
4119,660.0,4.0,21969.93,2,4,4,244,Frequent Customers
4120,132.0,3.0,12491.8,4,3,3,433,Loyal Customers
4121,2313.0,0.0,0.0,1,2,2,122,At Risk
4122,176.0,7.0,41664.77,4,5,5,455,Best Customers
4123,141.0,12.0,66375.87,4,5,5,455,Best Customers
4124,98.0,8.0,18311.14,4,5,3,453,Loyal Customers
4125,1591.0,0.0,0.0,2,2,2,222,At Risk
4126,1994.0,0.0,0.0,1,2,2,122,At Risk
4127,1041.0,1.0,2724.52,2,2,2,222,At Risk
4128,54.0,8.0,43074.97,5,5,5,555,Best Customers
4129,3652.0,0.0,0.0,1,2,2,122,At Risk
4130,43.0,11.0,50375.3,5,5,5,555,Best Customers
4131,84.0,3.0,18486.52,4,3,3,433,Loyal Customers
4132,37.0,6.0,21115.1,5,4,4,544,Best Customers
4133,1235.0,0.0,0.0,2,2,2,222,At Risk
4134,2017.0,0.0,0.0,1,2,2,122,At Risk
4135,76.0,4.0,13369.73,5,4,3,543,Loyal Customers
4136,70.0,7.0,31092.17,5,5,4,554,Best Customers
4137,163.0,2.0,2034.4199999999998,4,3,2,432,Loyal Customers
4138,415.0,1.0,2470.17,3,2,2,322,At Risk
4139,1771.0,0.0,0.0,2,2,2,222,At Risk
4140,308.0,5.0,25787.01,3,4,4,344,Loyal Customers
4141,144.0,5.0,20983.98,4,4,4,444,Best Customers
4142,348.0,3.0,16719.5,3,3,3,333,Loyal Customers
4143,282.0,8.0,37848.520000000004,3,5,5,355,Loyal Customers
4144,219.0,7.0,42674.88,3,5,5,355,Loyal Customers
4145,379.0,0.0,0.0,3,2,2,322,At Risk
4146,173.0,4.0,21939.91,4,4,4,444,Best Customers
4147,1541.0,0.0,0.0,2,2,2,222,At Risk
4148,77.0,10.0,64556.42,5,5,5,555,Best Customers
4149,2768.0,0.0,0.0,1,2,2,122,At Risk
4150,512.0,0.0,0.0,2,2,2,222,At Risk
4151,47.0,10.0,69820.86,5,5,5,555,Best Customers
4152,1227.0,0.0,0.0,2,2,2,222,At Risk
4153,84.0,7.0,23634.980000000003,4,5,4,454,Best Customers
4154,2298.0,0.0,0.0,1,2,2,122,At Risk
4155,631.0,3.0,24633.87,2,3,4,234,High Spenders
4156,2914.0,0.0,0.0,1,2,2,122,At Risk
4157,2567.0,0.0,0.0,1,2,2,122,At Risk
4158,442.0,7.0,21639.989999999998,3,5,4,354,Loyal Customers
4159,511.0,0.0,0.0,2,2,2,222,At Risk
4160,516.0,0.0,0.0,2,2,2,222,At Risk
4161,3300.0,0.0,0.0,1,2,2,122,At Risk
4162,214.0,7.0,19326.71,3,5,3,353,Loyal Customers
4163,122.0,7.0,33695.369999999995,4,5,4,454,Best Customers
4164,23.0,10.0,63221.049999999996,5,5,5,555,Best Customers
4165,59.0,3.0,12189.99,5,3,3,533,Loyal Customers
4166,1200.0,0.0,0.0,2,2,2,222,At Risk
4167,28.0,10.0,41793.159999999996,5,5,5,555,Best Customers
4168,361.0,2.0,10425.630000000001,3,3,3,333,Loyal Customers
4169,46.0,11.0,56691.74,5,5,5,555,Best Customers
4170,2876.0,0.0,0.0,1,2,2,122,At Risk
4171,160.0,12.0,63838.67,4,5,5,455,Best Customers
4172,175.0,10.0,49184.36,4,5,5,455,Best Customers
4173,977.0,2.0,9261.8,2,3,3,233,At Risk
4174,2607.0,0.0,0.0,1,2,2,122,At Risk
4175,22.0,7.0,51346.619999999995,5,5,5,555,Best Customers
4176,670.0,4.0,16046.02,2,4,3,243,Frequent Customers
4177,280.0,2.0,11292.17,3,3,3,333,Loyal Customers
4178,13.0,5.0,17965.92,5,4,3,543,Loyal Customers
